Non-Optimized Profile for Pan
=============================

Update or replace this file as new information becomes available.

Conditions of this profile:
   Non-optimized code.
   Run 1088, 34787 events, local I/O.
   Note that the cumulative time (7.2 sec) falls far short of the
   real time of the code, typically it is only 15% of the real time.


Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.01   34794/643569      void destroy<TaLabelledQuantity *>(TaLabelledQuantity *, TaLabelledQuantity *) [26]
                0.00    0.00   34794/34794       TaLabelledQuantity * copy<TaLabelledQuantity *, TaLabelledQuantity *>(TaLabelledQuantity *, TaLabelledQuantity *, TaLabelledQuantity *) [260]
-----------------------------------------------
                0.00    0.01   69573/173931      TaPairFromPair::Fill(TaEvent &) [10]
                0.00    0.01  104358/173931      TaPairFromPair::CheckSequence(TaEvent &) [19]
[185]    0.2    0.00    0.02  173931         TaEvent::GetPairSynch(void) const [185]
                0.02    0.00  173931/1234833     TaEvent::GetData(int) const [59]
-----------------------------------------------
                0.01    0.01  139146/139146      TaEvent::AddCut(ECutType, int) [102]
[186]    0.2    0.01    0.01  139146         vector<pair<ECutType, int>, __default_alloc_template<true, 0> >::push_back(pair<ECutType, int> const &) [186]
                0.01    0.00  139139/612348      void construct<pair<ECutType, int>, pair<ECutType, int> >(pair<ECutType, int> *, pair<ECutType, int> const &) [135]
                0.00    0.00       7/7           vector<pair<ECutType, int>, __default_alloc_template<true, 0> >::insert_aux(pair<ECutType, int> *, pair<ECutType, int> const &) [309]
                0.00    0.00       7/139402      vector<pair<ECutType, int>, __default_alloc_template<true, 0> >::end(void) [209]
-----------------------------------------------
                0.00    0.00       3/17395       deque<TaEvent, __default_alloc_template<true, 0>, 0>::destroy_map_and_nodes(void) [318]
                0.00    0.02   17392/17395       deque<TaEvent, __default_alloc_template<true, 0>, 0>::pop_front_aux(void) [100]
[187]    0.2    0.00    0.02   17395         deque<TaEvent, __default_alloc_template<true, 0>, 0>::deallocate_node(TaEvent *) [187]
                0.01    0.00   17395/17395       simple_alloc<TaEvent, __default_alloc_template<true, 0> >::deallocate(TaEvent *, unsigned int) [222]
                0.00    0.00   17395/34796       deque<TaEvent, __default_alloc_template<true, 0>, 0>::buffer_size(void) [193]
-----------------------------------------------
                0.00    0.00       3/17395       deque<TaEvent, __default_alloc_template<true, 0>, 0>::create_map_and_nodes(unsigned int) [303]
                0.01    0.01   17392/17395       deque<TaEvent, __default_alloc_template<true, 0>, 0>::push_back_aux(TaEvent const &) [33]
[188]    0.2    0.01    0.01   17395         deque<TaEvent, __default_alloc_template<true, 0>, 0>::allocate_node(void) [188]
                0.00    0.00   17395/34796       deque<TaEvent, __default_alloc_template<true, 0>, 0>::buffer_size(void) [193]
                0.00    0.00   17395/17395       simple_alloc<TaEvent, __default_alloc_template<true, 0> >::allocate(unsigned int) [364]
-----------------------------------------------
                0.00    0.00   34786/214994      __apl__t16__deque_iterator4Z7TaEventZR7TaEventZP7TaEventUi0i [194]
                0.00    0.00   41002/214994      __deque_iterator<TaEvent, TaEvent &, TaEvent *, 0>::set_node(TaEvent **) [192]
                0.00    0.01  139206/214994      __mi__Ct16__deque_iterator4Z7TaEventZR7TaEventZP7TaEventUi0RCt16__deque_iterator4Z7TaEventZR7TaEventZP7TaEventUi0 [248]
[189]    0.2    0.00    0.01  214994         __deque_iterator<TaEvent, TaEvent &, TaEvent *, 0>::buffer_size(void) [189]
                0.01    0.00  214994/302612      __deque_buf_size(unsigned int, unsigned int) [171]
-----------------------------------------------
                0.00    0.01     206/206         TaAsciiDB::Load(int) [191]
[190]    0.2    0.00    0.01     206         TaAsciiDB::FindTable(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >) [190]
                0.00    0.01    1822/2602        VaDataBase::bstrstr(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >) const [167]
                0.00    0.00    2028/5543        __vc__t6vector2Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0Ui [978]
                0.00    0.00    1822/4810        vector<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, __default_alloc_template<true, 0> >::size(void) const [393]
-----------------------------------------------
                0.00    0.01       1/1           TaRun::Init(void) [152]
[191]    0.2    0.00    0.01       1         TaAsciiDB::Load(int) [191]
                0.00    0.01     206/206         TaAsciiDB::FindTable(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >) [190]
                0.00    0.00     898/3599        vector<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, __default_alloc_template<true, 0> >::end(void) [396]
                0.00    0.00     889/5543        __vc__t6vector2Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0Ui [978]
                0.00    0.00     786/4810        vector<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, __default_alloc_template<true, 0> >::size(void) const [393]
                0.00    0.00     683/2999        vector<dtype *, __default_alloc_template<true, 0> >::size(void) const [400]
                0.00    0.00     683/3099        __vc__t6vector2ZP5dtypeZt24__default_alloc_template2b1i0Ui [982]
                0.00    0.00     683/2374        dtype::GetType(void) [403]
                0.00    0.00     683/868         dtype::dtype(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >) [1001]
                0.00    0.00     683/683         dtype::Load(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >) [441]
                0.00    0.00     683/868         vector<dtype *, __default_alloc_template<true, 0> >::push_back(dtype *const &) [430]
                0.00    0.00     216/626         vector<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, __default_alloc_template<true, 0> >::~vector(void) [1018]
                0.00    0.00     215/215         VaDataBase::vsplit(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >) [469]
                0.00    0.00     215/216         __as__t6vector2Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0RCt6vector2Zt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt24__default_alloc_template2b1i0 [1037]
                0.00    0.00     206/552         vector<dtype *, __default_alloc_template<true, 0> >::vector(vector<dtype *, __default_alloc_template<true, 0> > const &) [1020]
                0.00    0.00     206/657         vector<dtype *, __default_alloc_template<true, 0> >::~vector(void) [1015]
                0.00    0.00     112/330         vector<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, __default_alloc_template<true, 0> >::clear(void) [460]
                0.00    0.00     112/7167        vector<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, __default_alloc_template<true, 0> >::begin(void) [380]
                0.00    0.00     103/120         multimap<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, vector<dtype *, __default_alloc_template<true, 0> >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::find(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) [491]
                0.00    0.00     103/120         multimap<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, vector<dtype *, __default_alloc_template<true, 0> >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::end(void) [488]
                0.00    0.00     103/24607       __eq__FRC23__rb_tree_base_iteratorT0 [966]
                0.00    0.00     103/154         __rf__Ct18__rb_tree_iterator3Zt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0ZRt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0ZPt4pair2ZCt12basic_string3ZcZt18string_char_traits1ZcZt24__default_alloc_template2b1i0Zt6vector2ZP5dtypeZt24__default_alloc_template2b1i0 [1049]
                0.00    0.00     103/208         vector<dtype *, __default_alloc_template<true, 0> >::vector(void) [1040]
                0.00    0.00     103/120         vector<dtype *, __default_alloc_template<true, 0> >::clear(void) [487]
                0.00    0.00     103/120         TaAsciiDB::LoadTable(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, vector<dtype *, __default_alloc_template<true, 0> >) [486]
                0.00    0.00       1/1           TaAsciiDB::InitDB(void) [681]
                0.00    0.00       1/245         vector<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, __default_alloc_template<true, 0> >::vector(void) [1036]
-----------------------------------------------
                0.00    0.00       6/41002       deque<TaEvent, __default_alloc_template<true, 0>, 0>::create_map_and_nodes(unsigned int) [303]
                0.00    0.00    6212/41002       deque<TaEvent, __default_alloc_template<true, 0>, 0>::reallocate_map(unsigned int, bool) [146]
                0.00    0.00   17392/41002       deque<TaEvent, __default_alloc_template<true, 0>, 0>::push_back_aux(TaEvent const &) [33]
                0.00    0.00   17392/41002       deque<TaEvent, __default_alloc_template<true, 0>, 0>::pop_front_aux(void) [100]
[192]    0.2    0.01    0.00   41002         __deque_iterator<TaEvent, TaEvent &, TaEvent *, 0>::set_node(TaEvent **) [192]
                0.00    0.00   41002/214994      __deque_iterator<TaEvent, TaEvent &, TaEvent *, 0>::buffer_size(void) [189]
-----------------------------------------------
                0.00    0.00       6/34796       deque<TaEvent, __default_alloc_template<true, 0>, 0>::create_map_and_nodes(unsigned int) [303]
                0.00    0.00   17395/34796       deque<TaEvent, __default_alloc_template<true, 0>, 0>::allocate_node(void) [188]
                0.00    0.00   17395/34796       deque<TaEvent, __default_alloc_template<true, 0>, 0>::deallocate_node(TaEvent *) [187]
[193]    0.2    0.01    0.00   34796         deque<TaEvent, __default_alloc_template<true, 0>, 0>::buffer_size(void) [193]
                0.00    0.00   34796/302612      __deque_buf_size(unsigned int, unsigned int) [171]
-----------------------------------------------
                0.01    0.00   34786/34786       __pl__Ct16__deque_iterator4Z7TaEventZR7TaEventZP7TaEventUi0i [143]
[194]    0.2    0.01    0.00   34786         __apl__t16__deque_iterator4Z7TaEventZR7TaEventZP7TaEventUi0i [194]
                0.00    0.00   34786/214994      __deque_iterator<TaEvent, TaEvent &, TaEvent *, 0>::buffer_size(void) [189]
-----------------------------------------------
                0.01    0.00   17394/17394       list<unsigned int, __default_alloc_template<true, 0> >::~list(void) [178]
[195]    0.2    0.01    0.00   17394         list<unsigned int, __default_alloc_template<true, 0> >::clear(void) [195]
                0.00    0.00    1651/1663        list<unsigned int, __default_alloc_template<true, 0> >::destroy_node(__list_node<unsigned int> *) [264]
-----------------------------------------------
                0.00    0.00       4/72          TaRun::Finish(void) [267]
                0.01    0.00      68/72          TaRun::AccumPair(VaPair const &) [16]
[196]    0.1    0.01    0.00      72         TaStatistics::TaStatistics(TaStatistics const &) [196]
                0.00    0.00     576/578         vector<double, __default_alloc_template<true, 0> >::vector(vector<double, __default_alloc_template<true, 0> > const &) [281]
-----------------------------------------------
