Profile for Pan
===============

Update or replace this file as new information becomes available.

Conditions of this profile:
   Optimized code, gcc level 1.
   Run 1088, 34787 events, local I/O.
   Note that the cumulative time (6.7 sec) falls far short of the
   real time of the code, typically it is only 15% of the real time.


Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      6.69     0.00       14     0.00     0.00  __uninitialized_copy_aux__H2ZPt4pair2Z8ECutTypeZiZPt4pair2Z8ECutTypeZi_X01T0X11G12__false_type_X11
  0.00      6.69     0.00       12     0.00     0.00  TaCutInterval::SetEnd(unsigned int)
  0.00      6.69     0.00       12     0.00     0.00  TaCutInterval::TaCutInterval(ECutType, int, unsigned int, unsigned int)
  0.00      6.69     0.00       12     0.00     0.00  vector<AnaList *, __default_alloc_template<true, 0> >::insert_aux(AnaList **, AnaList *const &)
  0.00      6.69     0.00       10     0.00     0.00  map<int, vector<int, __default_alloc_template<true, 0> >, less<int>, __default_alloc_template<true, 0> >::~map(void)
  0.00      6.69     0.00       10     0.00     0.00  __erase__t7rb_tree5ZiZt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0Zt9select1st1Zt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0Zt4less1ZiZt24__default_alloc_template2b1i0Pt14__rb_tree_node1Zt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0
  0.00      6.69     0.00       10     0.00     0.00  __uninitialized_copy_aux__H2ZP13TaCutIntervalZP13TaCutInterval_X01T0X11G12__false_type_X11
  0.00      6.69     0.00        9     0.00     0.00  TaAsciiDB::GetValue(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const
  0.00      6.69     0.00        7     0.00     0.00  __as__t6vector2ZiZt24__default_alloc_template2b1i0RCt6vector2ZiZt24__default_alloc_template2b1i0
  0.00      6.69     0.00        7     0.00     0.00  vector<pair<ECutType, int>, __default_alloc_template<true, 0> >::insert_aux(pair<ECutType, int> *, pair<ECutType, int> const &)
  0.00      6.69     0.00        6     0.00     0.00  TaAsciiDB::DataMapReStart(void)
  0.00      6.69     0.00        6     0.00     0.00  TaAsciiDB::GetNumBadEv(void) const
  0.00      6.69     0.00        5     0.00     0.00  VaAnalysis::ChanList(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &, basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &, basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &)
  0.00      6.69     0.00        5     0.00     0.00  TaAsciiDB::GetCutValues(void) const
  0.00      6.69     0.00        5     0.00     0.00  __as__t6vector2ZP7AnaListZt24__default_alloc_template2b1i0RCt6vector2ZP7AnaListZt24__default_alloc_template2b1i0
  0.00      6.69     0.00        5     0.00     0.00  __copy__t7rb_tree5ZiZt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0Zt9select1st1Zt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0Zt4less1ZiZt24__default_alloc_template2b1i0Pt14__rb_tree_node1Zt4pair2ZCiZt6vector2ZiZt24__default_alloc_template2b1i0T1
  0.00      6.69     0.00        5     0.00     0.00  vector<TaCutInterval, __default_alloc_template<true, 0> >::insert_aux(TaCutInterval *, TaCutInterval const &)
  0.00      6.69     0.00        4     0.00     0.00  TaAsciiDB::GetOverSamp(void) const
  0.00      6.69     0.00        4     0.00     0.00  TaStatistics::TaStatistics(unsigned int, unsigned char)
  0.00      6.69     0.00        4     0.00     0.00  deque<TaEvent, __default_alloc_template<true, 0>, 0>::clear(void)
  0.00      6.69     0.00        3     0.00     0.00  TaPairFromPair::HelSeqOK(EHelicity)
  0.00      6.69     0.00        3     0.00     0.00  deque<TaEvent, __default_alloc_template<true, 0>, 0>::create_map_and_nodes(unsigned int)
  0.00      6.69     0.00        3     0.00     0.00  deque<TaEvent, __default_alloc_template<true, 0>, 0>::destroy_map_and_nodes(void)
  0.00      6.69     0.00        2     0.00     0.00  TaAsciiDB::GetAnaType(void) const
  0.00      6.69     0.00        2     0.00     0.00  TaAsciiDB::GetCutValue(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const
  0.00      6.69     0.00        2     0.00     0.00  TaAsciiDB::GetData(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, vector<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, __default_alloc_template<true, 0> >) const
  0.00      6.69     0.00        2     0.00     0.00  TaAsciiDB::GetDelay(void) const
  0.00      6.69     0.00        2     0.00     0.00  TaAsciiDB::GetPairType(void) const
  0.00      6.69     0.00        2     0.00     0.00  TaAsciiDB::GetString(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const
  0.00      6.69     0.00        2     0.00     0.00  TaAsciiDB::GetValueVector(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &) const
  0.00      6.69     0.00        2     0.00     0.00  map<char, int, less<char>, __default_alloc_template<true, 0> >::~map(void)
  0.00      6.69     0.00        2     0.00     0.00  __erase__t7rb_tree5ZcZt4pair2ZCcZiZt9select1st1Zt4pair2ZCcZiZt4less1ZcZt24__default_alloc_template2b1i0Pt14__rb_tree_node1Zt4pair2ZCcZi
  0.00      6.69     0.00        2     0.00     0.00  deque<VaPair *, __default_alloc_template<true, 0>, 0>::clear(void)
  0.00      6.69     0.00        2     0.00     0.00  unsigned int * fill_n<unsigned int *, unsigned int, unsigned int>(unsigned int *, unsigned int, unsigned int const &)
  0.00      6.69     0.00        2     0.00     0.00  vector<unsigned int, __default_alloc_template<true, 0> >::insert(unsigned int *, unsigned int, unsigned int const &)
  0.00      6.69     0.00        2     0.00     0.00  void vector<AnaList *, __default_alloc_template<true, 0> >::range_insert<AnaList **>(AnaList **, AnaList **, AnaList **, forward_iterator_tag)
  0.00      6.69     0.00        1     0.00     0.00  TaEvent::AddToTree(TaDevice const &, TTree &)
  0.00      6.69     0.00        1     0.00     0.02  TaAnalysisManager::End(void)
  0.00      6.69     0.00        1     0.00     0.00  TaRun::FindRunNumber(void)
  0.00      6.69     0.00        1     0.00     0.00  VaAnalysis::Finish(void)
  0.00      6.69     0.00        1     0.00     0.00  TaRun::Finish(void)
  0.00      6.69     0.00        1     0.00     0.00  TaAsciiDB::GetEvHi(void) const
  0.00      6.69     0.00        1     0.00     0.00  TaAsciiDB::GetEvLo(void) const
  0.00      6.69     0.00        1     0.00     0.00  TaDevice::GetKeyList(void) const
  0.00      6.69     0.00        1     0.00     0.00  TaAsciiDB::GetMaxEvents(void) const
  0.00      6.69     0.00        1     0.00     0.00  TaAsciiDB::GetRunType(void) const
  0.00      6.69     0.00        1     0.00     0.00  TaBeamAna::InitChanLists(void)
  0.00      6.69     0.00        1     0.00     0.01  TaAnalysisManager::InitCommon(void)
  0.00      6.69     0.00        1     0.00     0.00  TaAsciiDB::InitDB(void)
  0.00      6.69     0.00        1     0.00     0.00  TaRun::InitDevices(void)
  0.00      6.69     0.00        1     0.00     0.00  TaDevice::InitKeyList(void)
  0.00      6.69     0.00        1     0.00     0.00  VaAnalysis::InitTree(void)
  0.00      6.69     0.00        1     0.00     0.00  VaAnalysis::Init(void)
  0.00      6.69     0.00        1     0.00     0.01  TaAnalysisManager::Init(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >)
  0.00      6.69     0.00        1     0.00     0.01  TaRun::Init(void)
  0.00      6.69     0.00        1     0.00     0.01  TaDevice::Init(VaDataBase const &)
  0.00      6.69     0.00        1     0.00     0.00  TaCutList::Init(VaDataBase const &)
  0.00      6.69     0.00        1     0.00     0.00  TaEvent::IsPrestartEvent(void) const
  0.00      6.69     0.00        1     0.00     0.00  VaAnalysis::LeakCheck(void)
  0.00      6.69     0.00        1     0.00     0.00  TaAsciiDB::Load(int)
  0.00      6.69     0.00        1     0.00  6589.97  TaAnalysisManager::Process(void)
  0.00      6.69     0.00        1     0.00     0.00  TaPairFromPair::RanBit(void)
  0.00      6.69     0.00        1     0.00     0.01  VaAnalysis::RunFini(void)
  0.00      6.69     0.00        1     0.00     0.00  VaAnalysis::RunIni(TaRun &)
  0.00      6.69     0.00        1     0.00     0.00  TaAsciiDB::SelfCheck(void)
  0.00      6.69     0.00        1     0.00     0.00  TaRun::Uncreate(void)
  0.00      6.69     0.00        1     0.00     0.00  VaAnalysis::~VaAnalysis(void)
  0.00      6.69     0.00        1     0.00     0.00  TaAnalysisManager::~TaAnalysisManager(void)
  0.00      6.69     0.00        1     0.00     0.00  TaRun::~TaRun(void)
  0.00      6.69     0.00        1     0.00     0.00  TaBeamAna::~TaBeamAna(void)
  0.00      6.69     0.00        1     0.00     0.00  TaCutList::~TaCutList(void)
  0.00      6.69     0.00        1     0.00     0.00  VaAnalysis::VaAnalysis(void)
  0.00      6.69     0.00        1     0.00     0.00  VaDataBase::VaDataBase(void)
  0.00      6.69     0.00        1     0.00     0.00  TaAnalysisManager::TaAnalysisManager(void)
  0.00      6.69     0.00        1     0.00     0.00  TaRun::TaRun(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &)
  0.00      6.69     0.00        1     0.00     0.00  TaDevice::TaDevice(void)
  0.00      6.69     0.00        1     0.00     0.00  TaAsciiDB::TaAsciiDB(void)
  0.00      6.69     0.00        1     0.00     0.00  TaBeamAna::TaBeamAna(void)
  0.00      6.69     0.00        1     0.00     0.00  TaCutList::TaCutList(unsigned int)
  0.00      6.69     0.00        1     0.00     0.00  cmp_nocase(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &, basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &)
  0.00      6.69     0.00        1     0.00     0.00  deque<VaPair *, __default_alloc_template<true, 0>, 0>::create_map_and_nodes(unsigned int)
  0.00      6.69     0.00        1     0.00     0.00  deque<VaPair *, __default_alloc_template<true, 0>, 0>::destroy_map_and_nodes(void)
  0.00      6.69     0.00        1     0.00     0.00  rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::lower_bound(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &)
  0.00      6.69     0.00        1     0.00     0.00  rb_tree<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >, pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > >, select1st<pair<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const, vector<dtype *, __default_alloc_template<true, 0> > > >, less<basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > >, __default_alloc_template<true, 0> >::upper_bound(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> > const &)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 0.15% of 6.69 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     98.5    0.00    6.59                 main [1]
                0.00    6.59       1/1           TaAnalysisManager::Process(void) [3]
                0.00    0.00       1/1           TaAnalysisManager::End(void) [75]
                0.00    0.00       1/1           TaAnalysisManager::Init(basic_string<char, string_char_traits<char>, __default_alloc_template<true, 0> >) [77]
                0.00    0.00       1/1           TaAnalysisManager::TaAnalysisManager(void) [394]
                0.00    0.00       1/1           TaAnalysisManager::~TaAnalysisManager(void) [392]
-----------------------------------------------
                0.03    6.56       1/1           TaAnalysisManager::Process(void) [3]
[2]     98.5    0.03    6.56       1         VaAnalysis::ProcessRun(void) [2]
                0.08    3.41   34787/34787       VaAnalysis::PreProcessEvt(void) [4]
                0.02    1.02   34788/34788       TaRun::NextEvent(void) [9]
                0.03    0.82   17393/17393       VaAnalysis::ProcessPair(void) [12]
                0.04    0.64   34787/34787       VaAnalysis::ProcessEvt(void) [16]
                0.06    0.16   34787/34787       TaRun::AccumEvent(TaEvent const &) [20]
                0.04    0.16   17393/17393       TaRun::AccumPair(VaPair const &) [23]
                0.02    0.05   34787/34787       TaRun::AddCuts(void) [34]
                0.00    0.00   69608/1567928     TaEvent::GetEvNumber(void) const [51]
-----------------------------------------------
                0.00    6.59       1/1           main [1]
[3]     98.5    0.00    6.59       1         TaAnalysisManager::Process(void) [3]
                0.03    6.56       1/1           VaAnalysis::ProcessRun(void) [2]
-----------------------------------------------
                0.08    3.41   34787/34787       VaAnalysis::ProcessRun(void) [2]
[4]     52.2    0.08    3.41   34787         VaAnalysis::PreProcessEvt(void) [4]
                0.06    1.48   34787/34787       TaPairFromPair::Fill(TaEvent &) [7]
                0.02    0.60   55660/104359      TaEvent::TaEvent(TaEvent const &) [8]
                0.03    0.43   34787/34787       TaEvent::CheckEvent(TaRun const &) [17]
                0.00    0.39   34787/208721      TaEvent::operator=(TaEvent const &) [6]
                0.00    0.32   13914/17392       deque<TaEvent, __default_alloc_template<true, 0>, 0>::push_back_aux(TaEvent const &) [18]
                0.00    0.07   17393/17394       VaAnalysis::NewPrePair(void) [36]
                0.01    0.00   27830/347875      TaEvent::~TaEvent(void) <cycle 1> [35]
                0.00    0.00   34787/34787       TaEvent::GetHelicity(void) const [74]
                0.00    0.00    6957/17392       deque<TaEvent, __default_alloc_template<true, 0>, 0>::pop_front_aux(void) [73]
                0.00    0.00   34787/34787       TaEvent::SetDelHelicity(EHelicity) [104]
                0.00    0.00     135/135         deque<VaPair *, __default_alloc_template<true, 0>, 0>::push_back_aux(VaPair *const &) [130]
-----------------------------------------------
                0.99    0.14  104359/313080      TaEvent::TaEvent(TaEvent const &) [8]
                1.98    0.28  208721/313080      TaEvent::operator=(TaEvent const &) [6]
[5]     50.7    2.97    0.42  313080         TaEvent::Create(TaEvent const &) [5]
                0.19    0.02  313080/313080      __as__t6vector2Z18TaLabelledQuantityZt24__default_alloc_template2b1i0RCt6vector2Z18TaLabelledQuantityZt24__default_alloc_template2b1i0 [21]
                0.18    0.03  626160/626160      __as__t6vector2Zt4pair2Z8ECutTypeZiZt24__default_alloc_template2b1i0RCt6vector2Zt4pair2Z8ECutTypeZiZt24__default_alloc_template2b1i0 [22]
-----------------------------------------------
                0.00    0.39   34786/208721      TaPairFromPair::Fill(TaEvent &) [7]
                0.00    0.39   34787/208721      TaEvent::CheckEvent(TaRun const &) [17]
                0.00    0.39   34787/208721      VaAnalysis::PreProcessEvt(void) [4]
                0.00    0.39   34787/208721      VaAnalysis::ProcessEvt(void) [16]
                0.00    0.78   69574/208721      TaPairFromPair::CheckSequence(TaEvent &) [13]
